id_mutation,date_mutation,nature_mutation,price,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,nom_commune,code_departement,lot1_surface_carrez,surface_reelle_bati,type_local,nombre_pieces_principales,surface_terrain,longitude,latitude
2020-681609,2020-12-15,Vente,795400.0,16,,RUE BOUTEILLE,1105,69001,Lyon 1er Arrondissement,69,120.0,93.0,Appartement,4,0.0,4.82854,45.76884
2020-681609,2020-12-15,Vente,795400.0,16,,RUE BOUTEILLE,1105,69001,Lyon 1er Arrondissement,69,120.0,38.0,Appartement,2,0.0,4.82854,45.76884
2020-681609,2020-12-15,Vente,795400.0,16,,RUE BOUTEILLE,1105,69001,Lyon 1er Arrondissement,69,120.0,27.0,Appartement,1,0.0,4.82854,45.76884
2020-681609,2020-12-15,Vente,795400.0,16,,RUE BOUTEILLE,1105,69001,Lyon 1er Arrondissement,69,,,Dépendance,0,0.0,4.82854,45.76884
2020-681613,2020-12-18,Vente,210400.0,29,,QUAI ST VINCENT,6590,69001,Lyon 1er Arrondissement,69,118.57,70.0,Appartement,3,0.0,4.82347,45.7685
2020-681613,2020-12-18,Vente,210400.0,29,,QUAI ST VINCENT,6590,69001,Lyon 1er Arrondissement,69,44.27,45.0,Appartement,3,0.0,4.82347,45.7685
2020-681614,2020-12-21,Vente,294250.0,26,,PL DE LA CROIX ROUSSE,2010,69004,Lyon 4e Arrondissement,69,20.8,18.0,Appartement,1,0.0,4.83273,45.775
2020-681614,2020-12-21,Vente,294250.0,26,,PL DE LA CROIX ROUSSE,2010,69004,Lyon 4e Arrondissement,69,,60.0,Appartement,3,0.0,4.83273,45.775
2020-681617,2020-12-22,Vente,22000.0,3,,BD DE LA CROIX ROUSSE,2005,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.81641,45.77213
2020-681618,2020-12-22,Vente,374000.0,7,,BD DE LA CROIX ROUSSE,2005,69004,Lyon 4e Arrondissement,69,78.14,57.0,Appartement,3,0.0,4.81707,45.77203
2020-681620,2020-12-16,Vente,14000.0,4,,RUE DE LA PIEMENTE,5445,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80271,45.78598
2020-681621,2020-12-23,Vente,450000.0,36,,RUE CLAUDE JOSEPH BONNET,1690,69004,Lyon 4e Arrondissement,69,73.35,73.0,Appartement,3,0.0,4.82191,45.77477
2020-681622,2020-12-29,Vente,55000.0,9,,RUE DE LA MONNAIE,4825,69002,Lyon 2e Arrondissement,69,,,Dépendance,0,0.0,4.83275,45.76178
2020-681623,2020-12-23,Vente,635000.0,12,,RUE BODIN,0940,69001,Lyon 1er Arrondissement,69,140.89,120.0,Appartement,4,0.0,4.83521,45.77327
2020-681625,2020-12-28,Vente,443750.0,13,,GR GDE RUE DE VAISE,7225,69009,Lyon 9e Arrondissement,69,105.25,105.0,Appartement,3,0.0,4.80685,45.77485
2020-681627,2020-12-28,Vente,155000.0,211,,AV BARTHELEMY BUYER,0680,69005,Lyon 5e Arrondissement,69,84.5,94.0,Appartement,4,0.0,4.79,45.76384
2020-681628,2020-12-30,Vente,145000.0,14,,RUE BURDEAU,1155,69001,Lyon 1er Arrondissement,69,16.32,18.0,Appartement,1,0.0,4.83111,45.77002
2020-681630,2020-12-29,Vente,432150.0,34,,RUE LOUIS THEVENET,4355,69004,Lyon 4e Arrondissement,69,84.79,87.0,Appartement,3,0.0,4.83825,45.77965
2020-681630,2020-12-29,Vente,432150.0,34,,RUE LOUIS THEVENET,4355,69004,Lyon 4e Arrondissement,69,,,Dépendance,0,0.0,4.83825,45.77965
2020-681631,2020-12-29,Vente,149000.0,14,,RUE BURDEAU,1155,69001,Lyon 1er Arrondissement,69,17.15,20.0,Appartement,1,0.0,4.83111,45.77002
2020-681633,2020-12-30,Vente,1841680.0,17,,RUE DE LA CHARITE,1485,69002,Lyon 2e Arrondissement,69,,,,0,44.0,4.83214,45.75345
2020-681633,2020-12-30,Vente,1841680.0,17,,RUE DE LA CHARITE,1485,69002,Lyon 2e Arrondissement,69,241.31,226.0,Appartement,7,0.0,4.83214,45.75345
2020-681634,2020-12-29,Vente,5000.0,20,,RUE GEORGES MARTIN WITKOWSKI,3115,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.7875,45.74779
2020-681635,2020-12-28,Vente,105400.0,40,,RUE DES GRANGES,3325,69005,Lyon 5e Arrondissement,69,21.84,135.0,Local industriel. commercial ou assimilé,0,0.0,4.79745,45.75517
2020-681636,2020-12-21,Vente,160000.0,23,,RUE DE TRION,7130,69005,Lyon 5e Arrondissement,69,,39.0,Appartement,2,0.0,4.81674,45.75648
2020-681639,2020-12-23,Vente,202970.0,41,,RUE BELFORT,0775,69004,Lyon 4e Arrondissement,69,,30.0,Appartement,1,0.0,4.83445,45.77963
2020-681641,2020-12-30,Vente,170000.0,343,,RUE DE LA PIEMENTE,5445,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.80299,45.78774
2020-681641,2020-12-30,Vente,170000.0,343,,RUE DE LA PIEMENTE,5445,69009,Lyon 9e Arrondissement,69,,88.0,Appartement,4,0.0,4.80299,45.78774
2020-681643,2020-12-23,Vente,345630.0,6,,RUE CONSTANTINE,1895,69001,Lyon 1er Arrondissement,69,58.81,59.0,Appartement,3,0.0,4.83097,45.76657
2020-681645,2020-12-28,Vente,432400.0,37,,RUE SMITH,6795,69002,Lyon 2e Arrondissement,69,,,Dépendance,0,0.0,4.82414,45.74427
2020-681645,2020-12-28,Vente,432400.0,37,,RUE SMITH,6795,69002,Lyon 2e Arrondissement,69,,73.0,Appartement,3,0.0,4.82414,45.74427
2020-681646,2020-12-22,Vente,313000.0,9,,MTE SAINT-SEBASTIEN,6560,69001,Lyon 1er Arrondissement,69,,80.0,Appartement,4,0.0,4.83482,45.77403
2020-681647,2020-12-23,Vente,303050.0,45,,RUE MERCIERE,4730,69002,Lyon 2e Arrondissement,69,49.41,51.0,Appartement,2,0.0,4.83306,45.76259
2020-681650,2020-12-28,Vente,215000.0,3,,QUAI GAILLETON,2965,69002,Lyon 2e Arrondissement,69,42.03,43.0,Appartement,2,0.0,4.83582,45.75704
2020-681659,2020-12-28,Vente,376720.0,21,,RUE HECTOR BERLIOZ,3440,69009,Lyon 9e Arrondissement,69,,,Dépendance,0,0.0,4.82628,45.80147
2020-681659,2020-12-28,Vente,376720.0,21,,RUE HECTOR BERLIOZ,3440,69009,Lyon 9e Arrondissement,69,110.19,110.0,Appartement,5,0.0,4.82628,45.80147
2020-681662,2020-12-30,Vente,225000.0,14,,RUE LAURE DIEBOLD,4153,69009,Lyon 9e Arrondissement,69,55.31,59.0,Appartement,3,0.0,4.8022,45.77771
2020-681666,2020-12-29,Vente,329500.0,17,,RUE DOC ALBERIC PONT,2193,69005,Lyon 5e Arrondissement,69,,78.0,Appartement,3,0.0,4.80092,45.75304
2020-681666,2020-12-29,Vente,329500.0,17,,RUE DOC ALBERIC PONT,2193,69005,Lyon 5e Arrondissement,69,,,Dépendance,0,0.0,4.80092,45.75304
2020-681667,2020-12-30,Vente,300000.0,17,,RUE DES CAPUCINS,1245,69001,Lyon 1er Arrondissement,69,63.8,83.0,Appartement,4,0.0,4.8338,45.76943
2020-681672,2020-01-02,Vente,477600.0,41,,RUE DUGUESCLIN,2365,69006,Lyon 6e Arrondissement,69,,72.0,Appartement,2,0.0,4.84691,45.7725
2020-681673,2020-01-06,Vente,1017060.0,64,,RUE SULLY,6860,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.84718,45.77085
2020-681673,2020-01-06,Vente,1017060.0,72,,RUE DUGUESCLIN,2365,69006,Lyon 6e Arrondissement,69,182.22,140.0,Appartement,6,0.0,4.84671,45.77076
2020-681673,2020-01-06,Vente,1017060.0,72,,RUE DUGUESCLIN,2365,69006,Lyon 6e Arrondissement,69,182.22,20.0,Local industriel. commercial ou assimilé,0,0.0,4.84671,45.77076
2020-681675,2020-01-08,Vente,88600.0,16,,RUE CHALOPIN,1380,69007,Lyon 7e Arrondissement,69,19.71,21.0,Appartement,1,0.0,4.84445,45.75179
2020-681676,2020-01-08,Vente,13640.0,32,,RUE DES HERIDEAUX,3535,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.86289,45.73929
2020-681677,2020-01-07,Vente,727550.0,26,,RUE DUGUESCLIN,2365,69006,Lyon 6e Arrondissement,69,,130.0,Appartement,5,0.0,4.84619,45.77337
2020-681677,2020-01-07,Vente,727550.0,40,,RUE LT COL PREVOST,4235,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.84619,45.77337
2020-681678,2020-01-07,Vente,272878.38,20,,RUE VILLON,7485,69008,Lyon 8e Arrondissement,69,62.0,64.0,Appartement,4,0.0,4.86596,45.74579
2020-681679,2020-01-08,Vente,216800.0,270,,CRS LAFAYETTE,4095,69003,Lyon 3e Arrondissement,69,,42.0,Appartement,2,0.0,4.8658,45.76333
2020-681679,2020-01-08,Vente,216800.0,270,,CRS LAFAYETTE,4095,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.8658,45.76333
2020-681680,2020-01-08,Vente,116500.0,32,,RUE DES HERIDEAUX,3535,69008,Lyon 8e Arrondissement,69,18.92,19.0,Appartement,1,0.0,4.86289,45.73929
2020-681681,2020-01-08,Vente,85000.0,73,,RUE BELLECOMBE,0795,69006,Lyon 6e Arrondissement,69,,72.0,Appartement,4,0.0,4.86392,45.76491
2020-681682,2020-01-03,Vente,258650.0,67,,RUE BELLECOMBE,0795,69006,Lyon 6e Arrondissement,69,,50.0,Appartement,1,0.0,4.86381,45.76554
2020-681683,2020-01-03,Vente,275000.0,69,,RUE CHEVREUL,1630,69007,Lyon 7e Arrondissement,69,,51.0,Appartement,2,0.0,4.84256,45.74778
2020-681684,2020-01-07,Vente,316250.0,69,,AV JEAN JAURES,3745,69007,Lyon 7e Arrondissement,69,66.0,68.0,Appartement,3,0.0,4.84381,45.74783
2020-681685,2020-01-06,Vente,990000.0,3,,AV DE GRANDE BRETAGNE,3300,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.84406,45.77606
2020-681685,2020-01-06,Vente,990000.0,3,,AV DE GRANDE BRETAGNE,3300,69006,Lyon 6e Arrondissement,69,,173.0,Appartement,5,0.0,4.84406,45.77606
2020-681686,2020-01-07,Vente,238800.0,124,,RUE MONTESQUIEU,4880,69007,Lyon 7e Arrondissement,69,39.8,39.0,Appartement,1,0.0,4.84763,45.74956
2020-681687,2020-01-08,Vente,78000.0,27,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,17.93,20.0,Appartement,1,0.0,4.86824,45.76448
2020-681688,2020-01-09,Vente,245000.0,86,,RUE PIERRE DELORE,5270,69008,Lyon 8e Arrondissement,69,96.67,90.0,Appartement,4,0.0,4.85754,45.73386
2020-681688,2020-01-09,Vente,245000.0,82,,RUE PIERRE DELORE,5270,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.85734,45.73386
2020-681689,2020-01-08,Vente,395000.0,5,,RUE PROFESSEUR ROLLET,5805,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.86184,45.74815
2020-681689,2020-01-08,Vente,395000.0,7,,RUE PROFESSEUR ROLLET,5805,69008,Lyon 8e Arrondissement,69,85.42,84.0,Appartement,4,0.0,4.86184,45.74815
2020-681690,2020-01-03,Vente,297500.0,12,,PTR PETITE RUE DE MONPLAISIR,5388,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.86199,45.74756
2020-681690,2020-01-03,Vente,297500.0,7,,PTR PETITE RUE DE MONPLAISIR,5388,69008,Lyon 8e Arrondissement,69,74.2,68.0,Appartement,3,0.0,4.86257,45.74748
2020-681691,2020-01-09,Vente,265000.0,8,,RUE JEAN GAY,3739,69007,Lyon 7e Arrondissement,69,64.85,64.0,Appartement,3,0.0,4.85411,45.74044
2020-681692,2020-01-06,Vente,250000.0,42,,RUE VILLON,7485,69008,Lyon 8e Arrondissement,69,45.58,47.0,Appartement,2,0.0,4.86524,45.74368
2020-681692,2020-01-06,Vente,250000.0,42,,RUE VILLON,7485,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.86524,45.74368
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,48.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,588.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,597.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,819.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,149.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,592.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,596.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,154.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,527.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,341.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,648.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,605.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,168.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,281.0,Local industriel. commercial ou assimilé,0,218.0,4.86146,45.76856
2020-681693,2020-01-08,Vente,3.17E7,158,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,,,0,202.0,4.86148,45.76846
2020-681693,2020-01-08,Vente,3.17E7,0,,RUE GODINOT,3270,69006,Lyon 6e Arrondissement,69,,,,0,125.0,4.86135,45.76855
2020-681693,2020-01-08,Vente,3.17E7,7,,RUE BERANGER,0875,69006,Lyon 6e Arrondissement,69,,,,0,47.0,4.86138,45.76846
2020-681693,2020-01-08,Vente,3.17E7,160,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,,,0,172.0,4.8615,45.76836
2020-681693,2020-01-08,Vente,3.17E7,162,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,,,0,84.0,4.86158,45.76823
2020-681693,2020-01-08,Vente,3.17E7,0,,RUE GODINOT,3270,69006,Lyon 6e Arrondissement,69,,,,0,311.0,4.86139,45.76866
2020-681694,2020-01-03,Vente,185000.0,89,,RUE MONTGOLFIER,4895,69006,Lyon 6e Arrondissement,69,,49.0,Appartement,2,0.0,4.85256,45.77239
2020-681695,2020-01-06,Vente,170000.0,136,,RUE DU DAUPHINE,2090,69003,Lyon 3e Arrondissement,69,45.33,43.0,Appartement,2,0.0,4.87463,45.75442
2020-681696,2020-01-03,Vente,220100.0,53,,AV VIVIANI,7510,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.87752,45.72358
2020-681696,2020-01-03,Vente,220100.0,53,,AV VIVIANI,7510,69008,Lyon 8e Arrondissement,69,,80.0,Appartement,4,0.0,4.87752,45.72358
2020-681697,2020-01-13,Vente,183150.0,131,,RUE DES CHARMETTES,1530,69006,Lyon 6e Arrondissement,69,,43.0,Appartement,2,0.0,4.86736,45.76434
2020-681698,2020-01-06,Vente,150000.0,36,,RUE LIEUTENANT COLONEL GIRARD,4230,69007,Lyon 7e Arrondissement,69,,52.0,Appartement,2,0.0,4.82604,45.7369
2020-681699,2020-01-07,Vente,278330.0,9001,,RUE JULES JUSSERAND,3987,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.85592,45.75196
2020-681699,2020-01-07,Vente,278330.0,101,,CRS GAMBETTA,2985,69003,Lyon 3e Arrondissement,69,,50.0,Appartement,2,0.0,4.85592,45.75196
2020-681700,2020-01-02,Vente,14500.0,107,,RUE MONTAGNY,4850,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.85227,45.7321
2020-681701,2020-01-09,Vente,425950.0,25,,RUE SAINTE GENEVIEVE,6630,69006,Lyon 6e Arrondissement,69,72.66,71.0,Appartement,3,0.0,4.86514,45.76657
2020-681701,2020-01-09,Vente,425950.0,25,,RUE SAINTE GENEVIEVE,6630,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.86514,45.76657
2020-681702,2020-01-06,Vente,170000.0,100,,GDE RUE DE LA GUILLOTIERE,3405,69007,Lyon 7e Arrondissement,69,,51.0,Appartement,1,0.0,4.84742,45.7513
2020-681703,2020-01-13,Vente,19100.0,154,,CRS GAMBETTA,2985,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.85879,45.7495
2020-681704,2020-01-17,Vente,945600.0,30,,RUE DE CREQUI,1975,69006,Lyon 6e Arrondissement,69,145.05,146.0,Appartement,6,0.0,4.84471,45.77416
2020-681705,2020-01-15,Vente,7500.0,2,,RUE RENAN,5980,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.84115,45.74888
2020-681706,2020-01-10,Vente,115000.0,12,,RUE ELIE PARIS,2485,69003,Lyon 3e Arrondissement,69,,31.0,Appartement,1,0.0,4.87429,45.74845
2020-681707,2020-01-03,Vente,432500.0,11,,IMP DE L ORDRE,5148,69003,Lyon 3e Arrondissement,69,81.28,81.0,Appartement,4,0.0,4.86706,45.75758
2020-681707,2020-01-03,Vente,432500.0,116,,RUE BARABAN,0645,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.86706,45.75758
2020-681708,2020-01-14,Vente,189000.0,11,,RUE ELIE ROCHETTE,2490,69007,Lyon 7e Arrondissement,69,30.27,30.0,Appartement,1,0.0,4.84642,45.74879
2020-681709,2020-01-09,Vente,205000.0,90,,GDE RUE DE LA GUILLOTIERE,3405,69007,Lyon 7e Arrondissement,69,37.06,40.0,Appartement,2,0.0,4.84659,45.75173
2020-681710,2020-01-07,Vente,38000.0,116,,RUE CUVIER,2050,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.8514,45.76696
2020-681711,2020-01-09,Vente,121850.0,3,,RUE LAMARTINE,4115,69003,Lyon 3e Arrondissement,69,26.56,29.0,Appartement,1,0.0,4.88134,45.74882
2020-681712,2020-01-10,Vente,320000.0,20,,BD DES BROTTEAUX,1130,69006,Lyon 6e Arrondissement,69,,59.0,Local industriel. commercial ou assimilé,0,0.0,4.85676,45.76865
2020-681713,2020-01-13,Vente,24000.0,8,,RUE DES GIRONDINS,3255,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.82719,45.73929
2020-681714,2020-01-06,Vente,412000.0,31,,AV FELIX FAURE,2685,69003,Lyon 3e Arrondissement,69,,80.0,Appartement,3,0.0,4.85184,45.75295
2020-681715,2020-01-03,Vente,30000.0,71,,RUE GARIBALDI,3030,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.85173,45.76824
2020-681716,2020-01-14,Vente,457700.0,9002,,RUE PHILOMENE MAGNIN,5438,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.8583,45.7522
2020-681716,2020-01-14,Vente,457700.0,11,A,RUE PFR RENE GUILLET,5796,69003,Lyon 3e Arrondissement,69,,83.0,Appartement,4,0.0,4.8583,45.7522
2020-681717,2020-01-09,Vente,208900.0,19,,RUE CLAUDIUS PENET,1735,69003,Lyon 3e Arrondissement,69,,44.0,Appartement,2,0.0,4.87896,45.75312
2020-681718,2020-01-17,Vente,214500.0,3,,RUE CLOS SUIPHON,1765,69003,Lyon 3e Arrondissement,69,,35.0,Appartement,1,0.0,4.85037,45.75871
2020-681718,2020-01-17,Vente,214500.0,114,,RUE MAZENOD,4705,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.85037,45.75871
2020-681719,2020-01-17,Vente,173000.0,6,,BD JEAN VINGT TROIS,3843,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.87659,45.74205
2020-681719,2020-01-17,Vente,173000.0,6,,BD JEAN VINGT TROIS,3843,69008,Lyon 8e Arrondissement,69,,35.0,Appartement,1,0.0,4.87659,45.74205
2020-681720,2020-01-14,Vente,205000.0,64,,RUE MARYSE BASTIE,4635,69008,Lyon 8e Arrondissement,69,,203.0,Maison,9,0.0,4.87373,45.73617
2020-681721,2020-01-09,Vente,133900.0,36,,BD DES TCHECOSLOVAQUES,6905,69007,Lyon 7e Arrondissement,69,,31.0,Appartement,2,0.0,4.85862,45.74706
2020-681722,2020-01-10,Vente,13500.0,155,,AV PAUL SANTY,5788,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.88105,45.72677
2020-681723,2020-01-10,Vente,393200.0,33,,RUE ST JEROME,6435,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.84252,45.74792
2020-681723,2020-01-10,Vente,393200.0,67,,RUE CHEVREUL,1630,69007,Lyon 7e Arrondissement,69,,72.0,Appartement,3,0.0,4.84252,45.74792
2020-681724,2020-01-14,Vente,142970.0,73,,AV DEBOURG,2110,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.83485,45.73208
2020-681724,2020-01-14,Vente,142970.0,245,,AV JEAN JAURES,3745,69007,Lyon 7e Arrondissement,69,,33.0,Appartement,1,0.0,4.83485,45.73208
2020-681725,2020-01-20,Vente,23000.0,25,,RUE DE LA CONCORDE,1875,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.87163,45.7317
2020-681726,2020-01-14,Vente,242000.0,36,,RUE PAUL BERT,5245,69003,Lyon 3e Arrondissement,69,,50.0,Appartement,3,0.0,4.8471,45.75632
2020-681727,2020-01-20,Vente,120000.0,15,,RUE BANCEL,0630,69007,Lyon 7e Arrondissement,69,,27.0,Appartement,1,0.0,4.84026,45.74809
2020-681728,2020-01-20,Vente,73068.0,47,,CRS ALBERT THOMAS,0120,69003,Lyon 3e Arrondissement,69,,25.0,Appartement,1,0.0,4.86518,45.74787
2020-681729,2020-01-10,Vente,150000.0,35,,RUE RACHAIS,5895,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.851,45.75113
2020-681729,2020-01-10,Vente,150000.0,33,,RUE RACHAIS,5895,69007,Lyon 7e Arrondissement,69,,27.0,Appartement,1,0.0,4.851,45.75113
2020-681730,2020-01-08,Vente,170000.0,26,B,RUE CAMILLE,1185,69003,Lyon 3e Arrondissement,69,,42.0,Appartement,1,0.0,4.88958,45.75212
2020-681730,2020-01-08,Vente,170000.0,24,,RUE CAMILLE,1185,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.88958,45.75212
2020-681731,2020-01-06,Vente,202380.0,6,,RUE ROUX SOIGNAT,6175,69003,Lyon 3e Arrondissement,69,49.13,52.0,Appartement,1,0.0,4.88127,45.7473
2020-681732,2020-01-21,Vente,182000.0,86,B,RUE PIERRE DELORE,5270,69008,Lyon 8e Arrondissement,69,,54.0,Appartement,3,0.0,4.85754,45.73386
2020-681733,2020-01-10,Vente,280350.0,67,,RUE CHEVREUL,1630,69007,Lyon 7e Arrondissement,69,53.49,52.0,Appartement,2,0.0,4.84252,45.74792
2020-681734,2020-01-10,Vente,330000.0,24,,RUE STE-ANNE DE BARABAN,6605,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.87003,45.75858
2020-681734,2020-01-10,Vente,330000.0,24,,RUE STE-ANNE DE BARABAN,6605,69003,Lyon 3e Arrondissement,69,83.89,83.0,Appartement,4,0.0,4.87003,45.75858
2020-681735,2020-01-08,Vente,292536.0,53,,RUE STE-ANNE DE BARABAN,6605,69003,Lyon 3e Arrondissement,69,69.0,74.0,Appartement,3,0.0,4.87522,45.75811
2020-681736,2020-01-17,Vente,138000.0,26,,RUE LEO TROUILHET,4190,69008,Lyon 8e Arrondissement,69,,36.0,Appartement,2,0.0,4.86953,45.74331
2020-681737,2020-01-10,Vente,430000.0,89,,QUAI CHARLES DE GAULLE,1380,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.84963,45.7838
2020-681737,2020-01-10,Vente,430000.0,89,,QUAI CHARLES DE GAULLE,1380,69006,Lyon 6e Arrondissement,69,61.35,106.0,Local industriel. commercial ou assimilé,0,0.0,4.84963,45.7838
2020-681740,2020-01-20,Vente,125000.0,45,,RUE DE L UNIVERSITE,7220,69007,Lyon 7e Arrondissement,69,19.45,19.0,Appartement,1,0.0,4.84258,45.74916
2020-681741,2020-01-20,Vente,595000.0,37,,RUE VENDOME,7310,69006,Lyon 6e Arrondissement,69,147.0,148.0,Local industriel. commercial ou assimilé,0,0.0,4.8447,45.77325
2020-681742,2020-01-23,Vente,111000.0,71,,RUE MAURICE FLANDIN,4680,69003,Lyon 3e Arrondissement,69,26.74,27.0,Local industriel. commercial ou assimilé,0,0.0,4.86292,45.7563
2020-681758,2020-01-14,Vente,850000.0,23,,RUE CAVENNE,1325,69007,Lyon 7e Arrondissement,69,330.33,312.0,Maison,6,0.0,4.8391,45.75283
2020-681759,2020-01-23,Vente,237000.0,11,,RUE DU SAUVEUR,6685,69007,Lyon 7e Arrondissement,69,,12.0,Appartement,1,0.0,4.84885,45.74674
2020-681759,2020-01-23,Vente,237000.0,11,,RUE DU SAUVEUR,6685,69007,Lyon 7e Arrondissement,69,61.57,61.0,Appartement,3,0.0,4.84885,45.74674
2020-681759,2020-01-23,Vente,237000.0,11,,RUE DU SAUVEUR,6685,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.84885,45.74674
2020-681760,2020-01-22,Vente,340000.0,20,,RUE D AGUESSEAU,0075,69007,Lyon 7e Arrondissement,69,,105.0,Appartement,3,0.0,4.84124,45.75385
2020-681762,2020-01-07,Vente,335700.0,53,,RUE ETIENNE RICHERAND,2595,69003,Lyon 3e Arrondissement,69,,88.0,Appartement,3,0.0,4.86639,45.75956
2020-681769,2020-01-29,Vente,393150.0,73,B,AV LACASSAGNE,4080,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.87235,45.75208
2020-681769,2020-01-29,Vente,393150.0,73,B,AV LACASSAGNE,4080,69003,Lyon 3e Arrondissement,69,85.81,86.0,Appartement,4,0.0,4.87235,45.75208
2020-681772,2020-01-21,Vente,60000.0,31,,RUE BOILEAU,0955,69006,Lyon 6e Arrondissement,69,20.76,,Dépendance,0,0.0,4.84872,45.77222
2020-681775,2020-01-20,Vente,263696.66,24,,RUE LIEUTENANT COLONEL GIRARD,4230,69007,Lyon 7e Arrondissement,69,64.02,64.0,Appartement,3,0.0,4.82586,45.73815
